timestamp,iter,loss,vis_M,pts_M,vis_pct,blk,alloc_gb,rsv_gb,it_s,elapsed
"0323,13:48",27100,0.0451,0.56,4.59,12.2,8,0.32,0.68,15.2,
"0323,13:48",27110,0.0581,0.65,4.59,14.1,8,0.31,1.23,15.2,
"0323,13:48",27120,0.0577,0.55,4.59,12.0,8,0.28,0.86,15.2,
"0323,13:48",27130,0.0512,1.07,4.59,23.4,8,0.32,1.22,15.2,
"0323,13:48",27140,0.0573,1.13,4.59,24.6,8,0.32,1.27,15.2,
"0323,13:48",27150,0.0525,1.05,4.59,22.9,8,0.33,1.31,15.2,
"0323,13:48",27160,0.0487,0.58,4.59,12.6,8,0.27,1.23,15.2,
"0323,13:48",27170,0.0453,0.71,4.59,15.6,8,0.3,0.89,15.2,
"0323,13:48",27180,0.0553,1.49,4.59,32.5,8,0.34,1.25,15.2,
"0323,13:48",27190,0.0524,0.72,4.59,15.6,8,0.3,1.19,15.2,
"0323,13:48",27200,0.0548,0.98,4.59,21.3,8,0.33,1.18,15.2,
"0323,13:48",27210,0.0563,0.54,4.59,11.8,8,0.31,1.09,15.2,
"0323,13:48",27220,0.0533,0.98,4.59,21.3,8,0.33,1.19,15.2,
"0323,13:48",27230,0.0579,1.13,4.59,24.6,8,0.32,1.28,15.2,
"0323,13:48",27240,0.0486,1.24,4.59,27.0,8,0.29,0.75,15.2,
"0323,13:48",27250,0.0616,0.65,4.59,14.1,8,0.31,1.11,15.2,
"0323,13:48",27260,0.0503,1.45,4.59,31.5,8,0.36,0.71,15.2,
"0323,13:48",27270,0.0586,1.05,4.59,22.8,8,0.34,0.54,15.2,
"0323,13:49",27280,0.0622,1.34,4.59,29.1,8,0.42,1.3,15.2,
"0323,13:49",27290,0.0648,1.29,4.59,28.2,8,0.3,1.22,15.2,
"0323,13:49",27300,0.0539,1.33,4.59,29.0,8,0.32,0.75,15.1,
"0323,13:49",27310,0.0473,1.16,4.59,25.3,8,0.33,1.1,15.1,
"0323,13:49",27320,0.0595,0.73,4.59,15.9,8,0.29,1.28,15.1,
"0323,13:49",27330,0.0498,0.54,4.59,11.9,8,0.29,0.78,15.1,
"0323,13:49",27340,0.0534,1.37,4.59,29.8,8,0.35,0.71,15.1,
"0323,13:49",27350,0.0497,0.64,4.59,13.8,8,0.32,1.22,15.1,
"0323,13:49",27360,0.0601,1.34,4.59,29.3,8,0.37,1.34,15.1,
"0323,13:49",27370,0.0538,1.48,4.59,32.3,8,0.37,1.32,15.1,
"0323,13:49",27380,0.047,1.52,4.59,33.1,8,0.38,0.82,15.1,
"0323,13:49",27390,0.0482,1.16,4.59,25.3,8,0.33,1.26,15.1,
"0323,13:49",27400,0.0517,0.54,4.59,11.9,8,0.29,1.02,15.1,
"0323,13:49",27410,0.0497,1.11,4.59,24.2,8,0.29,0.69,15.1,
"0323,13:49",27420,0.0569,1.14,4.59,25.0,8,0.34,1.22,15.1,
"0323,13:49",27430,0.0555,0.98,4.59,21.3,8,0.33,1.24,15.1,
"0323,13:49",27440,0.0566,0.59,4.59,12.9,8,0.29,0.97,15.1,
"0323,13:49",27450,0.0499,0.58,4.59,12.7,8,0.29,0.87,15.1,
"0323,13:49",27460,0.0551,1.17,4.59,25.4,8,0.34,1.2,15.1,
"0323,13:49",27470,0.0491,1.33,4.59,29.0,8,0.32,0.96,15.1,
"0323,13:49",27480,0.0563,1.43,4.59,31.2,8,0.34,1.25,15.1,
"0323,13:49",27490,0.0557,1.49,4.59,32.6,8,0.35,0.64,15.1,
"0323,13:49",27500,0.0512,1.22,4.59,26.5,8,0.32,0.61,15.1,
"0323,13:49",27510,0.0559,1.01,4.59,21.9,8,0.29,1.05,15.1,
"0323,13:49",27520,0.0487,1.26,4.59,27.5,8,0.36,0.65,15.1,
"0323,13:49",27530,0.0578,1.1,4.59,24.0,8,0.35,1.27,15.1,
"0323,13:49",27540,0.0583,1.52,4.59,33.1,8,0.38,0.77,15.1,
"0323,13:49",27550,0.0552,0.98,4.59,21.3,8,0.33,1.29,15.1,
"0323,13:49",27560,0.0452,0.7,4.59,15.3,8,0.29,1.22,15.1,
"0323,13:49",27570,0.0507,1.48,4.59,32.3,8,0.37,0.73,15.1,
"0323,13:49",27580,0.0588,1.32,4.59,28.7,8,0.37,1.17,15.1,
"0323,13:49",27590,0.0521,0.82,4.59,17.9,8,0.34,0.96,15.1,
"0323,13:49",27600,0.0572,1.37,4.59,29.8,8,0.31,0.61,15.1,
"0323,13:49",27610,0.0659,1.57,4.59,34.3,8,0.41,0.8,15.1,
"0323,13:49",27620,0.0522,0.93,4.59,20.3,8,0.33,1.07,15.1,
"0323,13:49",27630,0.06,1.26,4.59,27.5,8,0.31,1.2,15.1,
"0323,13:49",27640,0.0515,1.1,4.59,23.9,8,0.28,1.09,15.1,
"0323,13:49",27650,0.0434,0.72,4.59,15.8,8,0.28,1.08,15.1,
"0323,13:49",27660,0.068,1.31,4.59,28.5,8,0.3,1.13,15.1,
"0323,13:49",27670,0.0586,1.54,4.59,33.6,8,0.35,1.21,15.1,
"0323,13:49",27680,0.0608,0.98,4.59,21.4,8,0.32,1.21,15.1,
"0323,13:49",27690,0.0605,1.26,4.59,27.5,8,0.34,1.21,15.1,
"0323,13:49",27700,0.0489,0.73,4.59,15.9,8,0.29,1.25,15.1,
"0323,13:49",27710,0.0595,1.56,4.59,33.9,8,0.39,1.29,15.1,
"0323,13:49",27720,0.0525,0.67,4.59,14.6,8,0.29,1.15,15.1,
"0323,13:49",27730,0.0516,1.26,4.59,27.5,8,0.31,1.2,15.1,
"0323,13:49",27740,0.0513,0.6,4.59,13.2,8,0.32,0.63,15.1,
"0323,13:49",27750,0.0472,0.64,4.59,13.8,8,0.32,1.18,15.1,
"0323,13:49",27760,0.0503,1.32,4.59,28.7,8,0.37,1.17,15.1,
"0323,13:49",27770,0.0528,0.55,4.59,12.0,8,0.28,1.16,15.1,
"0323,13:49",27780,0.0531,0.82,4.59,17.9,8,0.34,1.27,15.1,
"0323,13:49",27790,0.053,0.67,4.59,14.5,8,0.32,1.01,15.1,
"0323,13:49",27800,0.0497,0.88,4.59,19.1,8,0.32,1.31,15.1,
"0323,13:49",27810,0.0537,0.83,4.59,18.2,8,0.38,1.13,15.1,
"0323,13:49",27820,0.0505,1.03,4.59,22.4,8,0.37,1.01,15.1,
"0323,13:49",27830,0.0592,1.23,4.59,26.9,8,0.35,1.12,15.1,
"0323,13:49",27840,0.0603,1.05,4.59,22.9,8,0.38,1.21,15.1,
"0323,13:49",27850,0.0591,1.48,4.59,32.3,8,0.37,0.68,15.1,
"0323,13:49",27860,0.0536,1.37,4.59,29.8,8,0.35,0.65,15.1,
"0323,13:49",27870,0.0605,1.1,4.59,24.0,8,0.35,0.97,15.1,
"0323,13:49",27880,0.0534,1.45,4.59,31.6,8,0.37,0.83,15.1,
"0323,13:49",27890,0.057,1.11,4.59,24.2,8,0.31,0.72,15.1,
"0323,13:49",27900,0.0599,0.98,4.59,21.3,8,0.33,1.32,15.1,
"0323,13:49",27910,0.0493,0.7,4.59,15.3,8,0.3,0.96,15.1,
"0323,13:49",27920,0.0467,1.05,4.59,22.9,8,0.32,1.22,15.1,
"0323,13:49",27930,0.0527,0.83,4.59,18.1,8,0.32,0.97,15.1,
"0323,13:49",27940,0.0441,0.72,4.59,15.8,8,0.28,1.19,15.1,
"0323,13:49",27950,0.0443,0.63,4.59,13.8,8,0.36,1.22,15.1,
"0323,13:49",27960,0.0602,0.71,4.59,15.5,8,0.37,1.3,15.1,
"0323,13:49",27970,0.0581,1.26,4.59,27.5,8,0.31,0.73,15.1,
"0323,13:49",27980,0.051,1.32,4.59,28.7,8,0.37,1.32,15.1,
"0323,13:49",27990,0.0505,1.17,4.59,25.5,8,0.3,0.62,15.1,
"0323,13:49",28000,0.0514,0.98,4.59,21.3,8,0.33,0.71,15.1,
"0323,13:49",28010,0.0512,0.71,4.59,15.4,8,0.31,0.6,15.1,
"0323,13:49",28020,0.0599,1.11,4.59,24.2,8,0.29,1.08,15.1,
"0323,13:49",28030,0.0584,0.84,4.59,18.3,8,0.35,1.26,15.1,
"0323,13:49",28040,0.0547,0.88,4.59,19.1,8,0.32,1.26,15.1,
"0323,13:49",28050,0.0493,1.1,4.59,24.0,8,0.34,1.2,15.1,
"0323,13:49",28060,0.049,0.7,4.59,15.3,8,0.28,1.26,15.1,
"0323,13:50",28070,0.0661,1.29,4.59,28.2,8,0.3,0.64,15.1,
"0323,13:50",28080,0.0534,0.7,4.59,15.2,8,0.35,1.15,15.1,
"0323,13:50",28090,0.0526,1.05,4.59,22.9,8,0.37,1.06,15.1,
"0323,13:50",28100,0.0572,1.19,4.59,25.9,8,0.31,1.23,15.1,
"0323,13:50",28110,0.0551,1.49,4.59,32.6,8,0.35,1.23,15.1,
"0323,13:50",28120,0.0569,1.62,4.59,35.3,8,0.38,1.31,15.1,
"0323,13:50",28130,0.0572,0.54,4.59,11.8,8,0.31,0.77,15.1,
"0323,13:50",28140,0.0584,1.18,4.59,25.7,8,0.29,1.22,15.1,
"0323,13:50",28150,0.0569,1.42,4.59,30.9,8,0.34,0.83,15.1,
"0323,13:50",28160,0.0593,0.98,4.59,21.4,8,0.31,0.61,15.1,
"0323,13:50",28170,0.0508,0.7,4.59,15.3,8,0.29,0.97,15.1,
"0323,13:50",28180,0.0543,0.67,4.59,14.7,8,0.32,0.91,15.1,
"0323,13:50",28190,0.0486,0.71,4.59,15.4,8,0.31,0.59,15.1,
"0323,13:50",28200,0.0564,1.43,4.59,31.2,8,0.34,1.34,15.1,
"0323,13:50",28210,0.0502,1.55,4.59,33.9,8,0.38,0.78,15.1,
"0323,13:50",28220,0.0523,1.18,4.59,25.7,8,0.34,1.12,15.1,
"0323,13:50",28230,0.0468,1.2,4.59,26.2,8,0.38,1.24,15.1,
"0323,13:50",28240,0.0543,0.97,4.59,21.2,8,0.38,0.88,15.1,
"0323,13:50",28250,0.0568,0.9,4.59,19.6,8,0.34,1.08,15.1,
"0323,13:50",28260,0.0518,1.19,4.59,25.9,8,0.35,1.14,15.1,
"0323,13:50",28270,0.0531,0.58,4.59,12.6,8,0.28,1.26,15.1,
"0323,13:50",28280,0.0447,0.71,4.59,15.6,8,0.3,0.87,15.1,
"0323,13:50",28290,0.0489,1.45,4.59,31.5,8,0.36,0.55,15.1,
"0323,13:50",28300,0.0653,1.62,4.59,35.3,8,0.38,0.76,15.1,
"0323,13:50",28310,0.0661,1.03,4.59,22.5,8,0.38,1.18,15.1,
"0323,13:50",28320,0.0589,0.72,4.59,15.6,8,0.3,1.13,15.1,
"0323,13:50",28330,0.0551,1.12,4.59,24.4,8,0.32,1.13,15.1,
"0323,13:50",28340,0.062,1.55,4.59,33.8,8,0.4,1.31,15.1,
"0323,13:50",28350,0.0487,1.08,4.59,23.5,8,0.36,1.02,15.1,
"0323,13:50",28360,0.0496,0.82,4.59,17.9,8,0.34,1.19,15.1,
"0323,13:50",28370,0.0705,1.16,4.59,25.3,8,0.31,0.87,15.1,
"0323,13:50",28380,0.0557,0.7,4.59,15.2,8,0.35,1.14,15.1,
"0323,13:50",28390,0.0482,1.03,4.59,22.4,8,0.37,1.31,15.1,
"0323,13:50",28400,0.0565,1.55,4.59,33.8,8,0.4,1.25,15.1,
"0323,13:50",28410,0.052,0.72,4.59,15.6,8,0.3,1.25,15.1,
"0323,13:50",28420,0.0448,0.7,4.59,15.3,8,0.27,0.77,15.1,
"0323,13:50",28430,0.0469,0.55,4.59,12.0,8,0.28,1.1,15.1,
"0323,13:50",28440,0.0551,1.41,4.59,30.7,8,0.33,0.71,15.1,
"0323,13:50",28450,0.0553,1.28,4.59,27.9,8,0.3,0.7,15.1,
"0323,13:50",28460,0.064,1.37,4.59,29.8,8,0.31,0.51,15.1,
"0323,13:50",28470,0.0504,0.56,4.59,12.2,8,0.32,1.21,15.1,
"0323,13:50",28480,0.0637,1.03,4.59,22.5,8,0.38,1.21,15.1,
"0323,13:50",28490,0.0617,1.23,4.59,26.8,8,0.35,0.59,15.1,
"0323,13:50",28500,0.0559,0.87,4.59,18.9,8,0.34,1.0,15.1,
"0323,13:50",28510,0.0528,1.43,4.59,31.2,8,0.34,1.24,15.1,
"0323,13:50",28520,0.0483,0.64,4.59,13.8,8,0.32,0.96,15.1,
"0323,13:50",28530,0.0455,0.67,4.59,14.6,8,0.29,0.98,15.1,
"0323,13:50",28540,0.0501,0.88,4.59,19.1,8,0.31,1.13,15.1,
"0323,13:50",28550,0.0489,0.71,4.59,15.4,8,0.27,0.97,15.1,
"0323,13:50",28560,0.0606,1.06,4.59,23.2,8,0.33,0.7,15.1,
"0323,13:50",28570,0.0565,0.88,4.59,19.1,8,0.32,1.18,15.1,
"0323,13:50",28580,0.0559,0.98,4.59,21.4,8,0.31,1.2,15.1,
"0323,13:50",28590,0.0584,1.02,4.59,22.2,8,0.3,1.24,15.1,
"0323,13:50",28600,0.05,0.73,4.59,15.9,8,0.29,0.95,15.1,
"0323,13:50",28610,0.0562,1.17,4.59,25.4,8,0.34,1.22,15.1,
"0323,13:50",28620,0.0467,1.37,4.59,29.8,8,0.35,0.83,15.1,
"0323,13:50",28630,0.0553,0.83,4.59,18.1,8,0.32,1.03,15.1,
"0323,13:50",28640,0.0484,1.08,4.59,23.5,8,0.34,0.99,15.1,
"0323,13:50",28650,0.067,1.03,4.59,22.5,8,0.33,1.13,15.1,
"0323,13:50",28660,0.0511,1.14,4.59,24.9,8,0.35,1.09,15.1,
"0323,13:50",28670,0.0684,1.28,4.59,27.9,8,0.38,1.18,15.0,
"0323,13:50",28680,0.0514,0.93,4.59,20.3,8,0.33,1.22,15.0,
"0323,13:50",28690,0.076,1.16,4.59,25.3,8,0.31,0.63,15.0,
"0323,13:50",28700,0.0545,1.49,4.59,32.6,8,0.35,0.68,15.0,
"0323,13:50",28710,0.0553,0.88,4.59,19.1,8,0.33,1.14,15.0,
"0323,13:50",28720,0.0554,1.18,4.59,25.7,8,0.34,1.21,15.0,
"0323,13:50",28730,0.0689,1.03,4.59,22.5,8,0.38,1.28,15.0,
"0323,13:50",28740,0.05,0.67,4.59,14.6,8,0.28,0.69,15.0,
"0323,13:50",28750,0.0488,0.58,4.59,12.6,8,0.27,0.94,15.0,
"0323,13:50",28760,0.0516,0.87,4.59,18.9,8,0.34,1.17,15.0,
"0323,13:50",28770,0.0496,0.7,4.59,15.3,8,0.3,1.21,15.0,
"0323,13:50",28780,0.0503,0.58,4.59,12.7,8,0.28,0.59,15.0,
"0323,13:50",28790,0.0619,1.29,4.59,28.2,8,0.3,0.69,15.0,
"0323,13:50",28800,0.0536,0.58,4.59,12.6,8,0.28,0.99,15.0,
"0323,13:50",28810,0.0507,0.99,4.59,21.6,8,0.3,1.28,15.0,
"0323,13:50",28820,0.0624,1.21,4.59,26.4,8,0.37,1.1,15.0,
"0323,13:50",28830,0.0582,1.07,4.59,23.4,8,0.28,1.01,15.0,
"0323,13:50",28840,0.0621,0.72,4.59,15.8,8,0.28,1.19,15.0,
"0323,13:50",28850,0.0513,1.09,4.59,23.7,8,0.37,1.28,15.0,
"0323,13:50",28860,0.056,0.93,4.59,20.3,8,0.33,0.71,15.0,
"0323,13:51",28870,0.0577,1.02,4.59,22.2,8,0.3,1.19,15.0,
"0323,13:51",28880,0.0494,1.22,4.59,26.5,8,0.33,1.28,15.0,
"0323,13:51",28890,0.0525,0.53,4.59,11.6,8,0.29,1.2,15.0,
"0323,13:51",28900,0.053,0.67,4.59,14.6,8,0.28,1.16,15.0,
"0323,13:51",28910,0.048,0.87,4.59,18.9,8,0.36,1.01,15.0,
"0323,13:51",28920,0.0505,0.98,4.59,21.3,8,0.33,1.2,15.0,
"0323,13:51",28930,0.0552,1.39,4.59,30.2,8,0.35,0.72,15.0,
"0323,13:51",28940,0.0518,1.37,4.59,29.8,8,0.35,1.34,15.0,
"0323,13:51",28950,0.0531,1.17,4.59,25.5,8,0.3,0.65,15.0,
"0323,13:51",28960,0.0563,0.58,4.59,12.7,8,0.28,1.27,15.0,
"0323,13:51",28970,0.0672,1.13,4.59,24.7,8,0.37,1.26,15.0,
"0323,13:51",28980,0.0606,1.41,4.59,30.7,8,0.33,0.78,15.0,
"0323,13:51",28990,0.0633,1.34,4.59,29.3,8,0.36,1.28,15.0,
"0323,13:51",29000,0.055,0.53,4.59,11.6,8,0.3,0.55,15.0,
"0323,13:51",29010,0.0607,1.56,4.59,33.9,8,0.39,1.29,15.0,
"0323,13:51",29020,0.0474,1.3,4.59,28.3,8,0.36,1.16,15.0,
"0323,13:51",29030,0.0462,1.17,4.59,25.4,8,0.34,1.26,15.0,
"0323,13:51",29040,0.0473,0.68,4.59,14.7,8,0.28,0.87,15.0,
"0323,13:51",29050,0.0634,1.02,4.59,22.3,8,0.3,1.28,15.0,
"0323,13:51",29060,0.0629,1.55,4.59,33.8,8,0.41,1.3,15.0,
"0323,13:51",29070,0.0516,0.67,4.59,14.7,8,0.32,1.28,15.0,
"0323,13:51",29080,0.0464,0.54,4.59,11.9,8,0.28,0.86,15.0,
"0323,13:51",29090,0.0543,1.54,4.59,33.6,8,0.35,1.09,15.0,
"0323,13:51",29100,0.052,1.15,4.59,25.1,8,0.3,1.29,15.0,
"0323,13:51",29110,0.0498,0.63,4.59,13.8,8,0.37,1.21,15.0,
"0323,13:51",29120,0.0521,1.45,4.59,31.6,8,0.37,1.26,15.0,
"0323,13:51",29130,0.0553,1.05,4.59,22.9,8,0.33,1.16,15.0,
"0323,13:51",29140,0.0559,1.49,4.59,32.5,8,0.34,1.01,15.0,
"0323,13:51",29150,0.0513,1.09,4.59,23.7,8,0.37,1.2,15.0,
"0323,13:51",29160,0.0467,0.67,4.59,14.6,8,0.29,1.04,15.0,
"0323,13:51",29170,0.0603,0.73,4.59,15.9,8,0.33,1.15,15.0,
"0323,13:51",29180,0.053,1.08,4.59,23.5,8,0.36,1.22,15.0,
"0323,13:51",29190,0.0785,1.22,4.59,26.5,8,0.34,1.17,15.0,
"0323,13:51",29200,0.0626,1.18,4.59,25.7,8,0.36,0.85,15.0,
"0323,13:51",29210,0.0564,0.98,4.59,21.3,8,0.33,0.6,15.0,
"0323,13:51",29220,0.0551,0.72,4.59,15.6,8,0.3,1.03,15.0,
"0323,13:51",29230,0.0496,1.03,4.59,22.4,8,0.37,1.35,15.0,
"0323,13:51",29240,0.0482,0.71,4.59,15.6,8,0.3,1.28,15.0,
"0323,13:51",29250,0.0448,1.18,4.59,25.6,8,0.37,1.3,15.0,
"0323,13:51",29260,0.0478,1.2,4.59,26.2,8,0.38,1.27,15.0,
"0323,13:51",29270,0.057,1.12,4.59,24.4,8,0.32,1.13,15.0,
"0323,13:51",29280,0.0569,1.15,4.59,25.1,8,0.3,1.07,15.0,
"0323,13:51",29290,0.0523,1.29,4.59,28.1,8,0.35,1.28,15.0,
"0323,13:51",29300,0.0547,1.31,4.59,28.5,8,0.35,1.26,15.0,
"0323,13:51",29310,0.0445,1.26,4.59,27.5,8,0.36,1.32,15.0,
"0323,13:51",29320,0.0535,1.11,4.59,24.2,8,0.29,1.15,15.0,
"0323,13:51",29330,0.0611,1.56,4.59,33.9,8,0.39,1.25,15.0,
"0323,13:51",29340,0.0539,1.1,4.59,24.0,8,0.34,1.08,15.0,
"0323,13:51",29350,0.0582,1.01,4.59,21.9,8,0.29,1.04,15.0,
"0323,13:51",29360,0.0578,1.37,4.59,29.8,8,0.31,0.54,15.0,
"0323,13:51",29370,0.0526,0.73,4.59,15.8,8,0.29,1.23,15.0,
"0323,13:51",29380,0.0589,0.84,4.59,18.3,8,0.32,1.29,15.0,
"0323,13:51",29390,0.0492,1.29,4.59,28.2,8,0.38,1.21,15.0,
"0323,13:51",29400,0.051,0.67,4.59,14.6,8,0.29,1.02,15.0,
"0323,13:51",29410,0.0485,1.1,4.59,24.0,8,0.34,1.33,15.0,
"0323,13:51",29420,0.0553,1.18,4.59,25.7,8,0.34,0.71,15.0,
"0323,13:51",29430,0.0565,1.17,4.59,25.5,8,0.3,0.54,15.0,
"0323,13:51",29440,0.0534,1.32,4.59,28.7,8,0.37,1.28,15.0,
"0323,13:51",29450,0.0437,1.19,4.59,26.0,8,0.36,1.28,15.0,
"0323,13:51",29460,0.0607,1.57,4.59,34.3,8,0.41,1.28,15.0,
"0323,13:51",29470,0.0463,0.72,4.59,15.6,8,0.3,1.12,15.0,
"0323,13:51",29480,0.0604,0.54,4.59,11.9,8,0.28,1.21,15.0,
"0323,13:51",29490,0.0646,1.23,4.59,26.8,8,0.35,1.29,15.0,
"0323,13:51",29500,0.0615,0.98,4.59,21.4,8,0.32,1.24,15.0,
"0323,13:51",29510,0.0537,1.18,4.59,25.8,8,0.31,1.12,15.0,
"0323,13:51",29520,0.051,0.67,4.59,14.6,8,0.28,1.15,15.0,
"0323,13:51",29530,0.053,0.65,4.59,14.1,8,0.31,0.97,15.0,
"0323,13:51",29540,0.0486,0.59,4.59,12.9,8,0.28,1.15,15.0,
"0323,13:51",29550,0.0509,1.45,4.59,31.5,8,0.36,0.71,15.0,
"0323,13:51",29560,0.0646,1.15,4.59,25.1,8,0.3,1.24,15.0,
"0323,13:51",29570,0.0693,1.56,4.59,34.0,8,0.38,1.25,15.0,
"0323,13:51",29580,0.0507,1.04,4.59,22.6,8,0.35,1.29,15.0,
"0323,13:51",29590,0.0495,1.18,4.59,25.7,8,0.34,1.24,15.0,
"0323,13:51",29600,0.0535,1.22,4.59,26.6,8,0.32,1.19,15.0,
"0323,13:51",29610,0.0636,1.1,4.59,24.1,8,0.29,0.74,15.0,
"0323,13:51",29620,0.0496,0.67,4.59,14.6,8,0.29,1.16,15.0,
"0323,13:51",29630,0.0583,1.55,4.59,33.8,8,0.41,1.36,15.0,
"0323,13:51",29640,0.0657,1.21,4.59,26.4,8,0.35,1.18,15.0,
"0323,13:51",29650,0.0594,0.98,4.59,21.4,8,0.31,0.62,15.0,
"0323,13:51",29660,0.0481,1.22,4.59,26.5,8,0.33,0.72,15.0,
"0323,13:52",29670,0.0634,0.82,4.59,17.9,8,0.34,1.1,15.0,
"0323,13:52",29680,0.0534,0.64,4.59,13.9,8,0.3,0.9,15.0,
"0323,13:52",29690,0.0504,0.73,4.59,15.8,8,0.29,1.24,15.0,
"0323,13:52",29700,0.0535,1.05,4.59,22.9,8,0.37,1.07,15.0,
"0323,13:52",29710,0.056,1.09,4.59,23.7,8,0.37,1.26,15.0,
"0323,13:52",29720,0.0527,0.6,4.59,13.2,8,0.33,0.99,15.0,
"0323,13:52",29730,0.0548,1.54,4.59,33.6,8,0.35,1.29,15.0,
"0323,13:52",29740,0.066,1.23,4.59,26.9,8,0.35,1.2,15.0,
"0323,13:52",29750,0.0535,1.1,4.59,24.0,8,0.35,1.12,15.0,
"0323,13:52",29760,0.0585,1.26,4.59,27.5,8,0.37,1.12,15.0,
"0323,13:52",29770,0.0447,0.67,4.59,14.6,8,0.29,0.99,15.0,
"0323,13:52",29780,0.0505,1.48,4.59,32.3,8,0.37,0.8,15.0,
"0323,13:52",29790,0.0537,1.55,4.59,33.9,8,0.38,1.36,15.0,
"0323,13:52",29800,0.0494,1.21,4.59,26.4,8,0.37,1.05,15.0,
"0323,13:52",29810,0.063,1.54,4.59,33.6,8,0.35,0.7,15.0,
"0323,13:52",29820,0.0634,1.55,4.59,33.8,8,0.4,1.21,15.0,
"0323,13:52",29830,0.0507,1.2,4.59,26.1,8,0.3,1.24,15.0,
"0323,13:52",29840,0.0475,0.72,4.59,15.6,8,0.3,0.83,15.0,
"0323,13:52",29850,0.0662,1.23,4.59,26.8,8,0.35,0.61,15.0,
"0323,13:52",29860,0.0525,0.58,4.59,12.6,8,0.27,1.03,15.0,
"0323,13:52",29870,0.0535,1.11,4.59,24.2,8,0.31,0.6,15.0,
"0323,13:52",29880,0.0555,1.19,4.59,25.9,8,0.31,0.81,15.0,
"0323,13:52",29890,0.0488,1.08,4.59,23.5,8,0.34,1.29,15.0,
"0323,13:52",29900,0.064,1.13,4.59,24.7,8,0.37,1.03,15.0,
"0323,13:52",29910,0.0552,1.26,4.59,27.5,8,0.31,0.65,15.0,
"0323,13:52",29920,0.053,1.2,4.59,26.1,8,0.37,1.22,15.0,
"0323,13:52",29930,0.0528,0.72,4.59,15.8,8,0.28,0.86,15.0,
"0323,13:52",29940,0.0478,1.08,4.59,23.5,8,0.37,1.23,15.0,
"0323,13:52",29950,0.0566,0.98,4.59,21.4,8,0.31,1.03,15.0,
"0323,13:52",29960,0.053,1.22,4.59,26.5,8,0.33,1.22,15.0,
"0323,13:52",29970,0.0491,0.64,4.59,13.8,8,0.32,1.21,15.0,
"0323,13:52",29980,0.0531,1.14,4.59,25.0,8,0.34,1.27,15.0,
"0323,13:52",29990,0.0707,1.13,4.59,24.7,8,0.38,1.12,15.0,
"0323,13:52",30000,0.052,1.21,4.59,26.4,8,0.36,1.28,15.0,
